GenomeID	Assembly	Organism_Name	Domain	Phylum	Tandem_repeat_percentage
GCF_023243115	GCA_023243115.1	Sediminicoccus rosea	Bacteria	Proteobacteria	1.232394
GCF_023278125	GCA_023278125.1	Pseudomonas tremae	Bacteria	Proteobacteria	1.160504
GCF_023299185	GCA_023299185.1	Vagococcus lutrae	Bacteria	Terrabacteria group	1.427061
GCF_023347705	GCA_023347705.1	Fenollaria massiliensis	Bacteria	Terrabacteria group	1.90007
GCF_900005615	GCA_900005615.1	Paracoccus aminovorans	Bacteria	Proteobacteria	1.38587
GCF_900012635	GCA_900012635.1	Thermococcus chitonophagus	Archaea	Euryarchaeota	1.376364
GCF_900015005	GCA_900015005.1	Paucilactobacillus oligofermentans DSM 15707 = LMG 22743	Bacteria	Terrabacteria group	1.052632
GCF_900039485	GCA_900039485.1	Candidatus Doolittlea endobia	Bacteria	Proteobacteria	0.8064516
GCF_900044015	GCA_900044015.1	Candidatus Hoaglandella endobia	Bacteria	Proteobacteria	0.7968127
GCF_900048035	GCA_900048035.1	Candidatus Gullanella endobia	Bacteria	Proteobacteria	0.877193
GCF_900048045	GCA_900048045.1	Candidatus Mikella endobia	Bacteria	Proteobacteria	2
GCF_900066015	GCA_900066015.1	Candidatus Promineofilum breve	Bacteria	Terrabacteria group	4.665857
GCF_900070325	GCA_900070325.1	Herbinix luporum	Bacteria	Terrabacteria group	2.019315
GCF_900070355	GCA_900070355.1	Devriesea agamarum	Bacteria	Terrabacteria group	1.059322
GCF_900087655	GCA_900087655.1	Propionibacterium freudenreichii	Bacteria	Terrabacteria group	1.315789
GCF_900089455	GCA_900089455.2	Orrella dioscoreae	Bacteria	Proteobacteria	0.7934656
GCF_900090055	GCA_900090055.1	Cuniculiplasma divulgatum	Archaea	Candidatus Thermoplasmatota	0.9460211
GCF_900090215	GCA_900090215.1	secondary endosymbiont of Trabutina mannipara	Bacteria	Proteobacteria	0.4385965
GCF_900094615	GCA_900094615.1	Ligilactobacillus salivarius	Bacteria	Terrabacteria group	1.291712
GCF_900095135	GCA_900095135.1	Proteiniphilum saccharofermentans	Bacteria	FCB group	1.780326
GCF_900095155	GCA_900095155.1	Brucella inopinata	Bacteria	Proteobacteria	1.214309
GCF_900095285	GCA_900095285.1	Fusobacterium gastrosuis	Bacteria	Fusobacteria	0.9068924
GCF_900095295	GCA_900095295.1	Methanobacterium congolense	Archaea	Euryarchaeota	3.144105
GCF_900095795	GCA_900095795.1	Petrimonas mucosa	Bacteria	FCB group	1.33699
GCF_900095885	GCA_900095885.1	Dickeya aquatica	Bacteria	Proteobacteria	1.174322
GCF_900096765	GCA_900096765.1	Polynucleobacter necessarius	Bacteria	Proteobacteria	0.8818342
GCF_900097105	GCA_900097105.1	Akkermansia glycaniphila	Bacteria	PVC group	2.074858
GCF_900116935	GCA_900116935.1	Ligilactobacillus acidipiscis	Bacteria	Terrabacteria group	0.6784261
GCF_900119705	GCA_900119705.1	Murdochiella vaginalis	Bacteria	Terrabacteria group	1.726619
GCF_900119915	GCA_900119915.1	Olsenella timonensis	Bacteria	Terrabacteria group	1.05042
GCF_900120165	GCA_900120165.1	Ezakiella massiliensis	Bacteria	Terrabacteria group	1.221865
GCF_900120245	GCA_900120245.1	Actinomyces pacaensis	Bacteria	Terrabacteria group	1.715375
GCF_900120345	GCA_900120345.1	Lachnoclostridium phocaeense	Bacteria	Terrabacteria group	1.420191
GCF_900120375	GCA_900120375.1	Ndongobacter massiliensis	Bacteria	Terrabacteria group	2.003643
GCF_900128415	GCA_900128415.1	Anaerococcus mediterraneensis	Bacteria	Terrabacteria group	1.293996
GCF_900130075	GCA_900130075.1	Herminiimonas arsenitoxidans	Bacteria	Proteobacteria	0.9307737
GCF_900155645	GCA_900155645.1	Vaginimicrobium propionicum	Bacteria	Terrabacteria group	1.528879
GCF_900161835	GCA_900161835.1	Sodalis endosymbiont of Henestaris halophilus	Bacteria	Proteobacteria	0.3289474
GCF_900169485	GCA_900169485.1	Phoenicibacter congonensis	Bacteria	Terrabacteria group	1.801029
GCF_900169565	GCA_900169565.1	Nitrospira japonica	Bacteria	Nitrospirae	2.699694
GCF_900183975	GCA_900183975.1	Xanthomonas fragariae	Bacteria	Proteobacteria	1.345154
GCF_900184295	GCA_900184295.1	Pseudomonas viridiflava	Bacteria	Proteobacteria	1.256664
GCF_900184705	GCA_900184705.1	Brevefilum fermentans	Bacteria	Terrabacteria group	2.165725
GCF_900186835	GCA_900186835.1	Pasteurella dagmatis	Bacteria	Proteobacteria	1.755266
GCF_900186885	GCA_900186885.1	Veillonella parvula	Bacteria	Terrabacteria group	1.315789
GCF_900186975	GCA_900186975.1	Cutibacterium granulosum	Bacteria	Terrabacteria group	1.014925
GCF_900186985	GCA_900186985.1	Staphylococcus piscifermentans	Bacteria	Terrabacteria group	1.106854
GCF_900186995	GCA_900186995.1	Haemophilus pittmaniae	Bacteria	Proteobacteria	1.43811
GCF_900187005	GCA_900187005.1	Staphylococcus muscae	Bacteria	Terrabacteria group	1.127049
GCF_900187015	GCA_900187015.1	Serratia ficaria	Bacteria	Proteobacteria	1.091376
GCF_900187035	GCA_900187035.1	Megamonas hypermegale	Bacteria	Terrabacteria group	1.08642
GCF_900187045	GCA_900187045.1	Dermatophilus congolensis	Bacteria	Terrabacteria group	1.286765
GCF_900187055	GCA_900187055.1	Staphylococcus simiae	Bacteria	Terrabacteria group	1.377529
GCF_900187065	GCA_900187065.1	Mycolicibacterium thermoresistibile	Bacteria	Terrabacteria group	1.073105
GCF_900187075	GCA_900187075.1	Mammaliicoccus stepanovicii	Bacteria	Terrabacteria group	0.9190372
GCF_900187085	GCA_900187085.1	Streptococcus merionis	Bacteria	Terrabacteria group	1.544402
GCF_900187095	GCA_900187095.1	Legionella waltersii	Bacteria	Proteobacteria	2.665441
GCF_900187105	GCA_900187105.1	Eikenella corrodens	Bacteria	Proteobacteria	1.433349
GCF_900187145	GCA_900187145.1	Mycolicibacter terrae	Bacteria	Terrabacteria group	1.378292
GCF_900187165	GCA_900187165.1	Clostridium cochlearium	Bacteria	Terrabacteria group	1.581722
GCF_900187205	GCA_900187205.1	Pandoraea sputorum	Bacteria	Proteobacteria	1.141925
GCF_900187215	GCA_900187215.1	Corynebacterium imitans	Bacteria	Terrabacteria group	1.928133
GCF_900187235	GCA_900187235.1	Corynebacterium urealyticum	Bacteria	Terrabacteria group	1.242236
GCF_900187255	GCA_900187255.1	Capnocytophaga haemolytica	Bacteria	FCB group	1.962457
GCF_900187285	GCA_900187285.1	Veillonella rodentium	Bacteria	Terrabacteria group	1.005025
GCF_900187295	GCA_900187295.1	Corynebacterium cystitidis	Bacteria	Terrabacteria group	1.492537
GCF_900187305	GCA_900187305.1	Neisseria zoodegmatis	Bacteria	Proteobacteria	1.539815
GCF_900187315	GCA_900187315.1	Listeria welshimeri	Bacteria	Terrabacteria group	1.833517
GCF_900187355	GCA_900187355.1	Legionella lansingensis	Bacteria	Proteobacteria	1.602442
GCF_900198195	GCA_900198195.1	Tenacibaculum jejuense	Bacteria	FCB group	3.157103
GCF_900198835	GCA_900198835.1	Thermococcus henrietii	Archaea	Euryarchaeota	1.16129
GCF_900217235	GCA_900217235.1	Pseudodesulfovibrio profundus	Bacteria	Proteobacteria	1.304802
GCF_900231165	GCA_900231165.1	Hartmannibacter diazotrophicus	Bacteria	Proteobacteria	1.190721
GCF_900233005	GCA_900233005.1	Vibrio tapetis subsp. tapetis	Bacteria	Proteobacteria	1.13801
GCF_900239945	GCA_900239945.1	Chlamydia serpentis	Bacteria	PVC group	2.527806
GCF_900239975	GCA_900239975.1	Chlamydia poikilotherma	Bacteria	PVC group	1.425662
GCF_900248165	GCA_900248165.1	Candidatus Nitrosocaldus cavascurensis	Archaea	TACK group	1.828154
GCF_900289045	GCA_900289045.1	Micropruina glycogenica	Bacteria	Terrabacteria group	1.30246
GCF_900292015	GCA_900292015.1	Mycobacterium basiliense	Bacteria	Terrabacteria group	2.976455
GCF_900312975	GCA_900312975.1	Massilistercora timonensis	Bacteria	Terrabacteria group	1.48855
GCF_900324035	GCA_900324035.1	Bradyrhizobium vignae	Bacteria	Proteobacteria	1.375382
GCF_900343015	GCA_900343015.1	Arsenophonus endosymbiont of Aleurodicus dispersus	Bacteria	Proteobacteria	0.5194805
GCF_900343095	GCA_900343095.1	Dialister massiliensis	Bacteria	Terrabacteria group	1.378254
GCF_900343145	GCA_900343145.1	Tessaracoccus timonensis	Bacteria	Terrabacteria group	1.263759
GCF_900416725	GCA_900416725.2	Chlamydia abortus	Bacteria	PVC group	1.467505
GCF_900465055	GCA_900465055.1	Moritella yayanosii	Bacteria	Proteobacteria	1.027668
GCF_900465355	GCA_900465355.1	Candidatus Bipolaricaulis anaerobius	Bacteria	Bacteria incertae sedis	2.642444
GCF_900474605	GCA_900474605.1	Enterococcus cecorum	Bacteria	Terrabacteria group	0.8810573
GCF_900475025	GCA_900475025.1	Streptococcus ferus	Bacteria	Terrabacteria group	1.128668
GCF_900475035	GCA_900475035.1	Streptococcus pyogenes	Bacteria	Terrabacteria group	1.253133
GCF_900475315	GCA_900475315.1	Neisseria cinerea	Bacteria	Proteobacteria	1.533019
GCF_900475405	GCA_900475405.1	Stenotrophomonas maltophilia	Bacteria	Proteobacteria	1.276915
GCF_900475445	GCA_900475445.1	Streptococcus cristatus ATCC 51100	Bacteria	Terrabacteria group	1.346983
GCF_900475675	GCA_900475675.1	Streptococcus lutetiensis	Bacteria	Terrabacteria group	1.107011
GCF_900475835	GCA_900475835.1	Jonesia denitrificans	Bacteria	Terrabacteria group	1.694215
GCF_900475855	GCA_900475855.1	Providencia heimbachae	Bacteria	Proteobacteria	1.199777
GCF_900475885	GCA_900475885.1	Haemophilus aegyptius	Bacteria	Proteobacteria	1.552463
GCF_900475915	GCA_900475915.1	Arcanobacterium haemolyticum	Bacteria	Terrabacteria group	1.313535
GCF_900475975	GCA_900475975.1	Streptococcus intermedius	Bacteria	Terrabacteria group	1.476434
GCF_900476035	GCA_900476035.1	Aggregatibacter segnis ATCC 33393	Bacteria	Proteobacteria	1.140065
GCF_900476105	GCA_900476105.1	Mycoplasmopsis edwardii	Bacteria	Terrabacteria group	1.689708
GCF_900476125	GCA_900476125.1	Metamycoplasma alkalescens	Bacteria	Terrabacteria group	4.049844
GCF_900476175	GCA_900476175.1	Mycoplasma putrefaciens	Bacteria	Terrabacteria group	2.95858
GCF_900476215	GCA_900476215.1	Helicobacter mustelae	Bacteria	Proteobacteria	1.465201
GCF_900476255	GCA_900476255.1	Porphyromonas crevioricanis	Bacteria	FCB group	2.125148
GCF_900477945	GCA_900477945.1	Haemophilus haemolyticus	Bacteria	Proteobacteria	1.316543
GCF_900478035	GCA_900478035.1	Corynebacterium renale	Bacteria	Terrabacteria group	1.234568
GCF_900478045	GCA_900478045.1	Corynebacterium minutissimum	Bacteria	Terrabacteria group	1.174004
GCF_900478115	GCA_900478115.1	Rhodococcus coprophilus	Bacteria	Terrabacteria group	1.121635
GCF_900478135	GCA_900478135.1	Leminorella richardii	Bacteria	Proteobacteria	1.329787
GCF_900478165	GCA_900478165.1	Lederbergia lenta	Bacteria	Terrabacteria group	1.325178
GCF_900492555	GCA_900492555.1	Lacticaseibacillus zeae	Bacteria	Terrabacteria group	1.385345
GCF_900537995	GCA_900537995.1	Roseburia intestinalis L1-82	Bacteria	Terrabacteria group	1.639344
GCF_900538275	GCA_900538275.1	Petrocella atlantisensis	Bacteria	Terrabacteria group	1.416157
GCF_900560965	GCA_900560965.1	Pseudomonas protegens CHA0	Bacteria	Proteobacteria	1.230719
GCF_900564155	GCA_900564155.1	Pedobacter schmidteae	Bacteria	FCB group	1.560916
GCF_900603025	GCA_900603025.1	Mycolicibacterium hassiacum DSM 44199	Bacteria	Terrabacteria group	1.223629
GCF_900604385	GCA_900604385.1	Alistipes megaguti	Bacteria	FCB group	1.627907
GCF_900631605	GCA_900631605.1	Arthrobacter agilis	Bacteria	Terrabacteria group	1.145436
GCF_900635775	GCA_900635775.1	Avibacterium volantium	Bacteria	Proteobacteria	1.50075
GCF_900635955	GCA_900635955.1	Cedecea lapagei	Bacteria	Proteobacteria	0.8857809
GCF_900636505	GCA_900636505.1	Streptococcus australis	Bacteria	Terrabacteria group	1.854883
GCF_900636675	GCA_900636675.1	Achromobacter spanius	Bacteria	Proteobacteria	1.270738
GCF_900636685	GCA_900636685.1	Staphylococcus schweitzeri	Bacteria	Terrabacteria group	1.412873
GCF_900636765	GCA_900636765.1	Neisseria canis	Bacteria	Proteobacteria	2.024117
GCF_900636885	GCA_900636885.1	Streptococcus urinalis	Bacteria	Terrabacteria group	1.3
GCF_900636915	GCA_900636915.1	Aggregatibacter aphrophilus ATCC 33389	Bacteria	Proteobacteria	1.197318
GCF_900636925	GCA_900636925.1	Bordetella bronchiseptica	Bacteria	Proteobacteria	1.241844
GCF_900637025	GCA_900637025.1	Streptococcus oralis ATCC 35037	Bacteria	Terrabacteria group	2.603282
GCF_900637055	GCA_900637055.1	Brevibacillus brevis	Bacteria	Terrabacteria group	1.3329
GCF_900637075	GCA_900637075.1	Streptococcus pseudoporcinus	Bacteria	Terrabacteria group	1.194805
GCF_900637105	GCA_900637105.1	Moraxella cuniculi	Bacteria	Proteobacteria	1.086957
GCF_900637165	GCA_900637165.1	Actinomyces howellii	Bacteria	Terrabacteria group	1.724138
GCF_900637185	GCA_900637185.1	Nocardia asteroides	Bacteria	Terrabacteria group	1.31179
GCF_900637195	GCA_900637195.1	Mycolicibacterium aurum	Bacteria	Terrabacteria group	1.192171
GCF_900637205	GCA_900637205.1	Mycolicibacterium chitae	Bacteria	Terrabacteria group	1.081825
GCF_900637295	GCA_900637295.1	Actinomyces slackii	Bacteria	Terrabacteria group	1.838529
GCF_900637305	GCA_900637305.1	Cardiobacterium hominis	Bacteria	Proteobacteria	2.474832
GCF_900637495	GCA_900637495.1	Legionella spiritensis	Bacteria	Proteobacteria	1.63655
GCF_900637515	GCA_900637515.1	Veillonella dispar	Bacteria	Terrabacteria group	1.429328
GCF_900637545	GCA_900637545.1	Aeromonas encheleia	Bacteria	Proteobacteria	1.355082
GCF_900637555	GCA_900637555.1	Lautropia mirabilis	Bacteria	Proteobacteria	1.815182
GCF_900637575	GCA_900637575.1	Slackia heliotrinireducens	Bacteria	Terrabacteria group	2.298851
GCF_900637635	GCA_900637635.1	Legionella jordanis	Bacteria	Proteobacteria	1.746089
GCF_900637655	GCA_900637655.1	Prevotella oris	Bacteria	FCB group	1.086519
GCF_900637665	GCA_900637665.1	Chryseobacterium nakagawai	Bacteria	FCB group	1.482966
GCF_900637725	GCA_900637725.1	Arachnia propionica	Bacteria	Terrabacteria group	1.87175
GCF_900637795	GCA_900637795.1	Weeksella virosa	Bacteria	FCB group	1.24105
GCF_900637845	GCA_900637845.1	Erysipelothrix rhusiopathiae	Bacteria	Terrabacteria group	1.638311
GCF_900637895	GCA_900637895.1	Kaistella antarctica	Bacteria	FCB group	1.636428
GCF_900637915	GCA_900637915.1	Propionibacterium australiense	Bacteria	Terrabacteria group	1.537855
GCF_900637955	GCA_900637955.1	Trueperella bialowiezensis	Bacteria	Terrabacteria group	1.821286
GCF_900637975	GCA_900637975.1	Actinomyces viscosus	Bacteria	Terrabacteria group	1.306241
GCF_900637985	GCA_900637985.1	Rothia aeria	Bacteria	Terrabacteria group	3.014417
GCF_900638015	GCA_900638015.1	Listeria grayi	Bacteria	Terrabacteria group	2
GCF_900638055	GCA_900638055.1	Gemella haemolysans	Bacteria	Terrabacteria group	3.231707
GCF_900638065	GCA_900638065.1	Citrobacter youngae	Bacteria	Proteobacteria	0.7798165
GCF_900638135	GCA_900638135.1	Serratia quinivorans	Bacteria	Proteobacteria	0.9716767
GCF_900638215	GCA_900638215.1	Nocardiopsis dassonvillei	Bacteria	Terrabacteria group	1.387067
GCF_900638245	GCA_900638245.1	Kaistella jeonii	Bacteria	FCB group	1.710835
GCF_900638305	GCA_900638305.1	Porphyromonas cangingivalis	Bacteria	FCB group	2.028081
GCF_900638345	GCA_900638345.1	Neisseria animaloris	Bacteria	Proteobacteria	1.536174
GCF_900638385	GCA_900638385.1	Actinobacillus delphinicola	Bacteria	Proteobacteria	2.514142
GCF_900638445	GCA_900638445.1	Actinobacillus pleuropneumoniae	Bacteria	Proteobacteria	1.573677
GCF_900638485	GCA_900638485.1	Helicobacter cholecystus	Bacteria	Proteobacteria	0.9280742
GCF_900638565	GCA_900638565.1	Peptoniphilus harei	Bacteria	Terrabacteria group	1.287001
GCF_900638585	GCA_900638585.1	Peptoniphilus ivorii	Bacteria	Terrabacteria group	1.363327
GCF_900638615	GCA_900638615.1	Bartonella elizabethae	Bacteria	Proteobacteria	3.077889
GCF_900638635	GCA_900638635.1	Bartonella vinsonii	Bacteria	Proteobacteria	2.465424
GCF_900638655	GCA_900638655.1	Pragia fontium	Bacteria	Proteobacteria	1.606187
GCF_900638685	GCA_900638685.1	Neisseria weaveri	Bacteria	Proteobacteria	1.556225
GCF_900659885	GCA_900659885.1	Tessaracoccus lapidicaptus	Bacteria	Terrabacteria group	1.246883
GCF_900660435	GCA_900660435.1	Metamycoplasma orale	Bacteria	Terrabacteria group	1.826484
GCF_900660445	GCA_900660445.2	Metamycoplasma salivarium	Bacteria	Terrabacteria group	0.6655574
GCF_900660465	GCA_900660465.1	Mycoplasma pneumoniae	Bacteria	Terrabacteria group	2.322206
GCF_900660485	GCA_900660485.1	Mesomycoplasma neurolyticum	Bacteria	Terrabacteria group	1.199041
GCF_900660495	GCA_900660495.1	Mycoplasmopsis gallinacea	Bacteria	Terrabacteria group	1.681759
GCF_900660515	GCA_900660515.1	Mycoplasmopsis bovirhinis	Bacteria	Terrabacteria group	2.472527
GCF_900660525	GCA_900660525.1	Mycoplasmopsis bovigenitalium	Bacteria	Terrabacteria group	1.881331
GCF_900660575	GCA_900660575.1	Mycoplasmopsis pulmonis	Bacteria	Terrabacteria group	2.560647
GCF_900660605	GCA_900660605.1	Mycoplasmopsis glycophila	Bacteria	Terrabacteria group	1.746725
GCF_900660615	GCA_900660615.1	Malacoplasma iowae	Bacteria	Terrabacteria group	0.7179487
GCF_900660635	GCA_900660635.1	Mycoplasmopsis gallopavonis	Bacteria	Terrabacteria group	1.28866
GCF_900660645	GCA_900660645.1	Mycoplasmopsis citelli	Bacteria	Terrabacteria group	1.712329
GCF_900660665	GCA_900660665.1	Mycoplasmopsis maculosa	Bacteria	Terrabacteria group	1.367989
GCF_900660675	GCA_900660675.1	Mycoplasmopsis columboralis	Bacteria	Terrabacteria group	1.349528
GCF_900660685	GCA_900660685.1	Mycoplasmopsis columbina	Bacteria	Terrabacteria group	2.006689
GCF_900660695	GCA_900660695.1	Mycoplasmopsis meleagridis	Bacteria	Terrabacteria group	2.34375
GCF_900660705	GCA_900660705.1	Mycoplasmopsis columbinasalis	Bacteria	Terrabacteria group	3.294893
GCF_900660715	GCA_900660715.1	Metamycoplasma arthritidis	Bacteria	Terrabacteria group	2.356902
GCF_900660745	GCA_900660745.1	Haploplasma axanthum	Bacteria	Terrabacteria group	2.126403
GCF_900660755	GCA_900660755.1	Acholeplasma hippikon	Bacteria	Terrabacteria group	1.636905
GCF_900682675	GCA_900682675.2	Pseudomonas marincola	Bacteria	Proteobacteria	1.472684
GCF_900683625	GCA_900683625.1	Chryseobacterium taihuense	Bacteria	FCB group	1.467066
GCF_900683745	GCA_900683745.1	Paraprevotella xylaniphila YIT 11841	Bacteria	FCB group	1.953488
GCF_900698925	GCA_900698925.1	Candidatus Erwinia haradaeae	Bacteria	Proteobacteria	0.4983389
GCF_901472535	GCA_901472535.1	Sphingobacterium daejeonense	Bacteria	FCB group	0.5806452
GCF_901482605	GCA_901482605.1	Hathewaya histolytica	Bacteria	Terrabacteria group	1.39944
GCF_901482695	GCA_901482695.1	Sphingobacterium thalpophilum	Bacteria	FCB group	0.8474576
GCF_901544385	GCA_901544385.1	Streptococcus gordonii	Bacteria	Terrabacteria group	1.664985
GCF_901553735	GCA_901553735.1	Streptococcus porcinus	Bacteria	Terrabacteria group	1.391982
GCF_902381765	GCA_902381765.1	Corynebacterium ammoniagenes	Bacteria	Terrabacteria group	1.076159
GCF_902383905	GCA_902383905.1	Candidatus Methanomassiliicoccus intestinalis	Archaea	Candidatus Thermoplasmatota	3.173719
GCF_902384015	GCA_902384015.1	Methanosphaera stadtmanae	Archaea	Euryarchaeota	3.348654
GCF_902387545	GCA_902387545.1	Phocaeicola dorei	Bacteria	FCB group	1.319444
GCF_902387845	GCA_902387845.1	Morganella morganii	Bacteria	Proteobacteria	1.096738
GCF_902387955	GCA_902387955.1	Roseburia hominis	Bacteria	Terrabacteria group	1.548183
GCF_902459485	GCA_902459485.1	Aquicella siphonis	Bacteria	Proteobacteria	1.4569
GCF_902459535	GCA_902459535.1	Paraburkholderia dioscoreae	Bacteria	Proteobacteria	1.337009
GCF_902502825	GCA_902502825.2	Pseudorhizobium flavum	Bacteria	Proteobacteria	1.043557
GCF_902702935	GCA_902702935.1	Corynebacterium rouxii	Bacteria	Terrabacteria group	1.273885
GCF_902729405	GCA_902729405.1	Acididesulfobacillus acetoxydans	Bacteria	Terrabacteria group	1.681794
GCF_902806995	GCA_902806995.1	Chlamydiifrater volucris	Bacteria	PVC group	2.061856
GCF_902807005	GCA_902807005.1	Chlamydiifrater phoenicopteri	Bacteria	PVC group	1.666667
GCF_902810445	GCA_902810445.1	Candidatus Nitrosacidococcus tergens	Bacteria	Proteobacteria	2.173913
GCF_902813185	GCA_902813185.1	Denitratisoma oestradiolicum	Bacteria	Proteobacteria	1.259182
GCF_902860225	GCA_902860225.1	Candidatus Azoamicus ciliaticola	Bacteria	Proteobacteria	1
GCF_903886475	GCA_903886475.1	Streptococcus thermophilus	Bacteria	Terrabacteria group	0.6459948
GCF_903989455	GCA_903989455.1	Xanthomonas euroxanthea	Bacteria	Proteobacteria	1.263941
GCF_904067545	GCA_904067545.1	Thermococcus camini	Archaea	Euryarchaeota	1.211556
GCF_904848165	GCA_904848165.1	Psychrobacter arenosus	Bacteria	Proteobacteria	1.716889
GCF_904848675	GCA_904848675.1	Candidatus Profftia tarda	Bacteria	Proteobacteria	0.7898894
GCF_905142465	GCA_905142465.1	Xanthomonas hydrangeae	Bacteria	Proteobacteria	1.245301
GCF_905367715	GCA_905367715.1	Xanthomonas arboricola pv. juglandis	Bacteria	Proteobacteria	1.273732
GCF_907163105	GCA_907163105.1	Cloacibacterium caeni	Bacteria	FCB group	1.053485
GCF_910593725	GCA_910593725.1	Candidatus Vallotia tarda	Bacteria	Proteobacteria	0.6811989
